date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-09-06,2,白水池,杵築,馬場尾,4.84,29183.9,Sentinel-1,ASCENDING
2025-09-06,3,床並溜池,山香,下,1.65,2424.1,Sentinel-1,ASCENDING
2025-09-06,12,大河内溜池南方の池,大田,白木原,0.92,829.5,Sentinel-1,ASCENDING
2025-09-06,13,大河内溜池,大田,白木原,2.64,5879.6,Sentinel-1,ASCENDING
2025-09-06,14,黄午渕溜池,大田,永松,0.89,914.6,Sentinel-1,ASCENDING
2025-09-06,15,俣水1012付近の池,大田,俣水,1.61,1385.1,Sentinel-1,ASCENDING
2025-09-06,16,東下司溜池,杵築,南杵築,0.65,1158.0,Sentinel-1,ASCENDING
2025-09-06,17,西下司溜池,杵築,南杵築,1.3,2933.1,Sentinel-1,ASCENDING
2025-09-06,18,日指ダム,山香,日指,39.42,173411.6,Sentinel-1,ASCENDING
2025-09-06,19,日指ダム,山香,日指,12.57,37243.9,Sentinel-1,ASCENDING
2025-09-06,20,楠溜池,山香,吉野渡,7.11,35459.9,Sentinel-1,ASCENDING
2025-09-06,21,石山ダム,杵築,溝井,10.73,31649.6,Sentinel-1,ASCENDING
2025-09-06,22,尾払溜池,杵築,守江,7.07,43758.2,Sentinel-1,ASCENDING
2025-09-06,23,鍋倉ダム,杵築,守江,9.42,54907.8,Sentinel-1,ASCENDING
2025-09-06,24,糠味噌溜池,杵築,日野,1.69,123.4,Sentinel-1,ASCENDING
2025-09-06,25,弁天池,杵築,溝井,4.32,18711.2,Sentinel-1,ASCENDING
2025-09-06,26,山迫溜池,杵築,鴨川,2.08,7844.4,Sentinel-1,ASCENDING
2025-09-06,27,スネコスリ溜池,杵築,猪尾,5.54,27002.1,Sentinel-1,ASCENDING
2025-09-06,28,中ノ池溜池,杵築,溝井,0.91,83.2,Sentinel-1,ASCENDING
2025-09-06,29,立尻溜池,杵築,溝井,1.61,5004.2,Sentinel-1,ASCENDING
2025-09-06,30,本庄新池,杵築,本庄,3.53,14700.7,Sentinel-1,ASCENDING
2025-09-06,31,双子溜池,杵築,本庄,2.7,14922.7,Sentinel-1,ASCENDING
2025-09-06,32,大台溜池,杵築,本庄,5.22,26502.5,Sentinel-1,ASCENDING
2025-09-06,33,夫婦池南部,杵築,熊野,1.43,3688.2,Sentinel-1,ASCENDING
2025-09-06,34,夫婦池北部,杵築,熊野,2.44,11172.1,Sentinel-1,ASCENDING
2025-09-06,35,新宮溜池,杵築,日野,3.81,12622.4,Sentinel-1,ASCENDING
2025-09-06,43,轟溜池,杵築,船部,2.04,4272.6,Sentinel-1,ASCENDING
2025-09-06,48,申川溜池北方の池,杵築,八坂,0.49,1166.3,Sentinel-1,ASCENDING
